path,loc,dup_lines,dup_pct,owner
backend/services/forms-service/src/main/java/com/hirepath/forms/dto/LinkCreateRequest.java,73,26,36,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/PublishPostingResponse.java,84,26,31,Ravi-Shankar-ACS
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/dto/ProductDtos.java,93,26,28,Chaitanya2872
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/WebPushSubscriptionRequest.java,40,26,65,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/dto/CompanyProfileRequest.java,44,26,59,Ravi-Shankar-ACS
backend/services/procurement-service/src/main/java/com/fawnix/procurement/security/filter/JwtAuthenticationFilter.java,57,26,46,Chaitanya2872
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/PublishPostingResponse.java,68,26,38,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/CandidateApplicationCreateRequest.java,64,26,41,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/InterviewRoundConfig.java,74,26,35,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/InterviewUpdateRequest.java,54,26,48,Ravi-Shankar-ACS
src/modules/visitor management/pages/CheckInOut/CheckInOut.tsx,470,26,6,Vaishnavi Nerella
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/InterviewPanel.java,58,25,43,Ravi-Shankar-ACS
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/service/SalesOrderService.java,940,25,3,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/LeadWhatsappQuestionnaireEntity.java,193,24,12,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/security/config/SecurityConfig.java,66,24,36,Chaitanya2872
backend/services/integration-service/src/main/java/com/hirepath/integration/service/CalendarOAuthService.java,180,24,13,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/service/CalendarTokenService.java,116,24,21,Ravi-Shankar-ACS
backend/services/inventory-service/src/main/java/com/fawnix/inventory/reservations/dto/InventoryReservationDtos.java,96,24,25,Chaitanya2872
backend/services/sales-service/src/main/java/com/fawnix/sales/integration/inventory/InventoryReservationClient.java,102,24,24,Chaitanya2872
backend/services/approval-service/src/main/java/com/hirepath/approval/client/dto/NotificationContentRequest.java,31,23,74,Ravi-Shankar-ACS
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/WhatsappIntegrationSettingsController.java,130,23,18,Chaitanya2872
backend/services/forms-service/src/main/java/com/hirepath/forms/controller/FormsController.java,799,23,3,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/NotificationContentRequest.java,31,23,74,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/domain/Policy.java,78,23,29,Ravi-Shankar-ACS
backend/services/procurement-service/src/main/java/com/fawnix/procurement/dto/ProcurementDtos.java,624,23,4,Chaitanya2872
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/NotificationContentRequest.java,31,23,74,Ravi-Shankar-ACS
src/modules/sales/orders/types.ts,437,23,5,Chaitanya2872
src/modules/sales/types.ts,113,23,20,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/remarks/service/LeadRemarkService.java,71,22,31,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/security/handler/RestAccessDeniedHandler.java,42,22,52,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/security/handler/RestAuthenticationEntryPoint.java,42,22,52,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/controller/AuthController.java,62,22,35,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/security/handler/RestAccessDeniedHandler.java,42,22,52,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/security/handler/RestAuthenticationEntryPoint.java,42,22,52,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/security/handler/RestAccessDeniedHandler.java,42,22,52,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/security/handler/RestAuthenticationEntryPoint.java,42,22,52,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/security/handler/RestAccessDeniedHandler.java,42,22,52,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/security/handler/RestAuthenticationEntryPoint.java,42,22,52,Chaitanya2872
backend/services/sales-service/src/main/java/com/fawnix/sales/security/handler/RestAccessDeniedHandler.java,42,22,52,Chaitanya2872
backend/services/sales-service/src/main/java/com/fawnix/sales/security/handler/RestAuthenticationEntryPoint.java,42,22,52,Chaitanya2872
backend/src/main/java/com/fawnix/verse/auth/controller/AuthController.java,45,22,49,Chaitanya2872
backend/src/main/java/com/fawnix/verse/security/handler/RestAccessDeniedHandler.java,42,22,52,Chaitanya2872
backend/src/main/java/com/fawnix/verse/security/handler/RestAuthenticationEntryPoint.java,42,22,52,Chaitanya2872
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalAction.java,118,21,18,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/TemplateUpsertRequest.java,78,21,27,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/domain/BusinessUnit.java,55,21,38,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/domain/OrgNode.java,97,21,22,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/domain/Team.java,56,21,38,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/client/dto/RecipientTargetRequest.java,31,20,65,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/dto/ApprovalFlowUpdateRequest.java,64,20,31,Ravi-Shankar-ACS
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaLeadWebhookController.java,64,20,31,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/WhatsappWebhookController.java,55,20,36,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/security/jwt/JwtService.java,83,20,24,Chaitanya2872
backend/services/notifications-service/src/main/java/com/hirepath/notifications/dto/RecipientTargetRequest.java,31,20,65,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/RecipientTargetRequest.java,31,20,65,Ravi-Shankar-ACS
backend/services/sales-service/src/main/java/com/fawnix/sales/payments/entity/SalesPaymentEntity.java,89,20,22,Chaitanya2872
backend/services/sales-service/src/main/java/com/fawnix/sales/returns/entity/SalesCreditNoteEntity.java,70,20,29,Chaitanya2872
src/modules/visitor management/pages/Approvals/Approvals.tsx,159,20,13,Vaishnavi Nerella
src/modules/visitor management/pages/VisitorRequests/VisitorRequests.tsx,120,20,17,Vaishnavi Nerella
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaIntegrationSettingsEntity.java,79,19,24,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/WhatsappIntegrationSettingsEntity.java,156,19,12,Chaitanya2872
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/controller/OfferController.java,293,19,6,Ravi-Shankar-ACS
backend/services/analytics-service/src/main/java/com/hirepath/analytics/security/handler/RestAccessDeniedHandler.java,37,18,49,Ravi-Shankar-ACS
backend/services/analytics-service/src/main/java/com/hirepath/analytics/security/handler/RestAuthenticationEntryPoint.java,37,18,49,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/security/handler/RestAccessDeniedHandler.java,37,18,49,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/security/handler/RestAuthenticationEntryPoint.java,37,18,49,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/domain/ApplicationFormLink.java,178,18,10,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/security/handler/RestAccessDeniedHandler.java,37,18,49,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/security/handler/RestAuthenticationEntryPoint.java,37,18,49,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/CalendarEventResponse.java,43,18,42,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/security/handler/RestAccessDeniedHandler.java,37,18,49,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/security/handler/RestAuthenticationEntryPoint.java,37,18,49,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationAttempt.java,122,18,15,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/security/handler/RestAccessDeniedHandler.java,37,18,49,Ravi-Shankar-ACS
backend/services/notifications-service/src/main/java/com/hirepath/notifications/security/handler/RestAuthenticationEntryPoint.java,37,18,49,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/security/handler/RestAccessDeniedHandler.java,37,18,49,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/security/handler/RestAuthenticationEntryPoint.java,37,18,49,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/CalendarEventResponse.java,35,18,51,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/ApplicationStatusUpdateRequest.java,44,18,41,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/security/handler/RestAccessDeniedHandler.java,37,18,49,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/security/handler/RestAuthenticationEntryPoint.java,37,18,49,Ravi-Shankar-ACS
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/entity/SalesOrderApprovalRuleEntity.java,80,18,22,Chaitanya2872
src/modules/crm/opportunities/page.tsx,415,18,4,Chaitanya2872
src/modules/recruitment/OpenPositionsPage.tsx,559,18,3,Ravi-Shankar-ACS
backend/services/crm-service/src/main/java/com/fawnix/crm/contact/entity/LeadContactRecordingEntity.java,160,17,11,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/security/filter/JwtAuthenticationFilter.java,80,17,21,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/security/service/AppUserDetailsService.java,37,17,46,Chaitanya2872
backend/src/main/java/com/fawnix/verse/security/service/AppUserDetailsService.java,31,17,55,Chaitanya2872
src/modules/project-management/types.ts,324,17,5,Praveen
backend/platform/api-gateway/src/main/java/com/fawnix/gateway/security/GatewayJwtService.java,80,16,20,Chaitanya2872
backend/services/forms-service/src/main/java/com/hirepath/forms/controller/InternalFormsController.java,74,16,22,Ravi-Shankar-ACS
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/dto/AuthDtos.java,63,16,25,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/entity/ProductEntity.java,237,16,7,Chaitanya2872
backend/services/org-service/src/main/java/com/hirepath/org/domain/Designation.java,45,16,36,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/domain/Location.java,45,16,36,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/domain/OrgUnit.java,45,16,36,Ravi-Shankar-ACS
backend/services/procurement-service/src/main/java/com/fawnix/procurement/service/VendorService.java,517,16,3,Chaitanya2872
backend/src/main/java/com/fawnix/verse/auth/dto/AuthDtos.java,45,16,36,Chaitanya2872
src/modules/purchases/types.ts,380,14,4,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/products/service/ProductService.java,455,13,3,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/client/dto/InventoryProductResponse.java,28,13,46,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/service/PurchaseRequisitionService.java,618,13,2,Chaitanya2872
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/ApprovalActionRequest.java,26,13,50,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/OfferActionRequest.java,27,13,48,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/OfferCreateRequest.java,90,13,14,Ravi-Shankar-ACS
backend/services/task-service/src/main/java/com/hirepath/task/client/dto/SendNotificationRequest.java,44,13,30,Chaitanya2872
src/modules/sales/orders/payments-page.tsx,177,13,7,Chaitanya2872
src/modules/sales/orders/shipments-page.tsx,190,13,7,Chaitanya2872
src/modules/users/page.tsx,1238,13,1,Vaishnavi Nerella
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaLeadService.java,397,12,3,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/WhatsappIntegrationSettingsService.java,137,12,9,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/WhatsappQuestionnaireService.java,823,12,1,Chaitanya2872
backend/services/forms-service/src/main/java/com/hirepath/forms/dto/TemplateCreateRequest.java,37,12,32,Ravi-Shankar-ACS
backend/services/identity-service/src/main/java/com/fawnix/identity/users/controller/UserController.java,113,12,11,Chaitanya2872
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/controller/RecruitmentController.java,780,12,2,Ravi-Shankar-ACS
backend/services/sales-service/src/main/java/com/fawnix/sales/orders/entity/SalesOrderApprovalEntity.java,72,12,17,Chaitanya2872
backend/services/sales-service/src/main/java/com/fawnix/sales/returns/entity/SalesReturnEntity.java,93,12,13,Chaitanya2872
backend/src/main/java/com/fawnix/verse/users/controller/UserController.java,26,12,46,Chaitanya2872
src/modules/recruitment/NewHiringRequestPage.tsx,295,12,4,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/dto/ApprovalRequestActionRequest.java,26,10,38,Ravi-Shankar-ACS
backend/services/crm-service/src/main/java/com/fawnix/crm/storage/config/ObjectStorageProperties.java,80,10,12,Chaitanya2872
backend/services/forms-service/src/main/java/com/hirepath/forms/config/InternalServiceConfig.java,22,10,45,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/config/CalendarOAuthProperties.java,66,10,15,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/PortalCredentialResponse.java,104,10,10,Ravi-Shankar-ACS
backend/services/integration-service/src/main/java/com/hirepath/integration/dto/PublishPostingRequest.java,25,10,40,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateBusinessUnitRequest.java,26,10,38,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/dto/CreateTeamRequest.java,26,10,38,Ravi-Shankar-ACS
backend/services/procurement-service/src/main/java/com/fawnix/procurement/config/InternalServiceConfig.java,22,10,45,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/AuditableEntity.java,45,10,22,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/PurchaseRequisition.java,431,10,2,Chaitanya2872
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/client/dto/PublishPostingRequest.java,32,10,31,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/config/InternalServiceConfig.java,22,10,45,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/config/StorageProperties.java,52,10,19,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/ApplicationFormSubmission.java,118,10,8,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/PipelineStage.java,87,10,11,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/RecruitmentAuditLog.java,92,10,11,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/dto/PipelineConfigRequest.java,63,10,16,Ravi-Shankar-ACS
backend/services/task-service/src/main/java/com/hirepath/task/client/dto/NotificationContentRequest.java,22,10,45,Chaitanya2872
src/modules/users/api.ts,195,10,5,Chaitanya2872
src/modules/users/hooks.ts,237,10,4,Chaitanya2872
backend/services/project-service/src/main/java/com/fawnix/project/security/handler/RestAccessDeniedHandler.java,22,9,41,Chaitanya2872
backend/services/project-service/src/main/java/com/fawnix/project/security/handler/RestAuthenticationEntryPoint.java,22,9,41,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/security/handler/RestAccessDeniedHandler.java,22,9,41,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/security/handler/RestAuthenticationEntryPoint.java,22,9,41,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskActivityLogEntity.java,55,9,16,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskCommentEntity.java,47,9,19,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskSpaceInvitationEntity.java,91,9,10,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskSpaceMemberEntity.java,85,9,11,Chaitanya2872
src/modules/inventory/invoices-page.tsx,371,9,2,Vaishnavi Nerella
src/modules/project-management/api.ts,481,9,2,Chaitanya2872
src/modules/task-management/page.tsx,4128,9,0,Chaitanya2872
src/modules/task-management/workspace-page.tsx,414,9,2,Vaishnavi Nerella
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalRequestStatus.java,36,8,22,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalStageStatus.java,24,8,33,Ravi-Shankar-ACS
backend/services/forms-service/src/main/java/com/hirepath/forms/domain/ApplicationFormVersion.java,72,8,11,Ravi-Shankar-ACS
backend/src/main/java/com/fawnix/verse/activities/service/LeadActivityService.java,31,8,26,Chaitanya2872
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalFlowStage.java,123,7,6,Ravi-Shankar-ACS
backend/services/crm-service/src/main/java/com/fawnix/crm/common/config/CorsProperties.java,19,7,37,Chaitanya2872
backend/services/forms-service/src/main/java/com/hirepath/forms/service/FormSubmissionService.java,323,7,2,Ravi-Shankar-ACS
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/dto/PermissionDtos.java,40,7,18,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/service/FawnixOtpAuthService.java,158,7,4,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/common/config/CorsProperties.java,19,7,37,Chaitanya2872
backend/services/org-service/src/main/java/com/hirepath/org/domain/Department.java,56,7,12,Ravi-Shankar-ACS
backend/services/org-service/src/main/java/com/hirepath/org/domain/SetupConfig.java,54,7,13,Ravi-Shankar-ACS
backend/services/procurement-service/src/main/java/com/fawnix/procurement/service/GoodsReceiptService.java,90,7,8,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/service/PaymentService.java,122,7,6,Chaitanya2872
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/controller/InterviewController.java,507,7,1,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/controller/PipelineController.java,204,7,3,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/controller/PublicApplyController.java,309,7,2,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/controller/VacancyConfigController.java,150,7,5,Ravi-Shankar-ACS
backend/services/recruitment-service/src/main/java/com/hirepath/recruitment/domain/PostingPlatform.java,126,7,6,Ravi-Shankar-ACS
backend/src/main/java/com/fawnix/verse/common/config/CorsProperties.java,19,7,37,Chaitanya2872
src/modules/inventory/transactions-page.tsx,178,7,4,Chaitanya2872
src/modules/purchases/PurchaseOrderDocument.tsx,339,7,2,Vaishnavi Nerella
src/modules/recruitment/CandidatePipelinePage.tsx,248,7,3,Ravi-Shankar-ACS
src/modules/recruitment/IntakePage.tsx,216,7,3,Ravi-Shankar-ACS
src/modules/users/types.ts,142,7,5,Chaitanya2872
backend/services/approval-service/src/main/java/com/hirepath/approval/controller/ApprovalFlowController.java,93,6,6,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/controller/InternalApprovalController.java,49,6,12,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/service/ApprovalQueryService.java,252,6,2,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/service/ApprovalRequestService.java,565,6,1,Ravi-Shankar-ACS
backend/services/crm-service/src/main/java/com/fawnix/crm/activities/service/LeadActivityService.java,32,6,19,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/meta/MetaIntegrationTestService.java,81,6,7,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/WhatsappIntegrationTestService.java,70,6,9,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/integrations/whatsapp/WhatsappProperties.java,21,6,29,Chaitanya2872
backend/services/crm-service/src/main/java/com/fawnix/crm/leads/entity/LeadStatusHistoryEntity.java,109,6,6,Chaitanya2872
backend/services/identity-service/src/main/java/com/fawnix/identity/auth/mapper/AuthMapper.java,19,6,32,Chaitanya2872
backend/services/inventory-service/src/main/java/com/fawnix/inventory/warehouses/service/WarehouseService.java,245,6,2,Vaishnavi Nerella
backend/services/notifications-service/src/main/java/com/hirepath/notifications/domain/NotificationRecipient.java,109,6,6,Ravi-Shankar-ACS
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/ApprovalLog.java,108,6,6,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/ApprovalStep.java,94,6,6,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/domain/VendorBankAccount.java,129,6,5,Chaitanya2872
backend/services/procurement-service/src/main/java/com/fawnix/procurement/service/PurchaseOrderService.java,195,6,3,Chaitanya2872
backend/services/sales-service/src/main/java/com/fawnix/sales/payments/service/SalesPaymentService.java,144,6,4,Chaitanya2872
backend/services/sales-service/src/main/java/com/fawnix/sales/returns/service/SalesReturnService.java,192,6,3,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskAttachmentEntity.java,62,6,10,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskChecklistItemEntity.java,57,6,11,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskDependencyEntity.java,55,6,11,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskSpaceEntity.java,76,6,8,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskTagEntity.java,37,6,16,Chaitanya2872
backend/services/task-service/src/main/java/com/hirepath/task/tasks/domain/TaskTimeLogEntity.java,63,6,10,Chaitanya2872
backend/src/main/java/com/fawnix/verse/auth/entity/RoleEntity.java,55,6,11,Chaitanya2872
backend/src/main/java/com/fawnix/verse/auth/mapper/AuthMapper.java,18,6,33,Chaitanya2872
backend/src/main/java/com/fawnix/verse/security/service/AppUserDetails.java,93,6,6,Chaitanya2872
src/modules/crm/presales/page.tsx,438,6,1,Chaitanya2872
src/modules/crm/presales/types.ts,35,6,17,Chaitanya2872
src/modules/org/organization/OrganizationVacanciesPage.tsx,107,6,6,Ravi-Shankar-ACS
src/modules/purchases/api.ts,420,6,1,Chaitanya2872
src/modules/purchases/hooks.ts,365,6,2,Chaitanya2872
src/modules/purchases/p2p/alerts/page.tsx,275,6,2,Chaitanya2872
src/modules/recruitment/JobPostingsPage.tsx,380,6,2,Ravi-Shankar-ACS
src/modules/sales/orders/page.tsx,831,6,1,Chaitanya2872
src/modules/visitor management/components/vms/VisitorActionDialog.tsx,99,6,6,Vaishnavi Nerella
backend/platform/api-gateway/src/main/java/com/fawnix/gateway/ApiGatewayApplication.java,15,0,0,Chaitanya2872
backend/platform/api-gateway/src/main/java/com/fawnix/gateway/config/GatewayCorsConfig.java,41,0,0,Chaitanya2872
backend/platform/api-gateway/src/main/java/com/fawnix/gateway/security/GatewayAuthenticationFilter.java,68,0,0,Chaitanya2872
backend/platform/eureka-server/src/main/java/com/fawnix/discovery/EurekaServerApplication.java,14,0,0,Chaitanya2872
backend/services/analytics-service/src/main/java/com/hirepath/analytics/AnalyticsServiceApplication.java,16,0,0,Ravi-Shankar-ACS
backend/services/analytics-service/src/main/java/com/hirepath/analytics/controller/AnalyticsController.java,23,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/ApprovalServiceApplication.java,18,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/client/NotificationsClient.java,14,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/client/RecruitmentApprovalClient.java,14,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/config/InternalServiceConfig.java,17,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/controller/ApprovalRequestController.java,183,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/controller/InternalApprovalsController.java,99,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalActionType.java,23,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalAssignmentStatus.java,23,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalPriority.java,33,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/ApprovalRequestAssignment.java,85,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/domain/AssigneeType.java,19,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/repository/ApprovalActionRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/repository/ApprovalFlowRepository.java,9,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/repository/ApprovalRequestAssignmentRepository.java,17,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/repository/ApprovalRequestRepository.java,27,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/repository/ApprovalRequestStageRepository.java,29,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/scheduler/ApprovalOverdueScheduler.java,21,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/service/ApprovalAccessService.java,108,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/service/ApprovalFlowService.java,139,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/service/ApprovalMapper.java,176,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/service/ApprovalModuleSyncService.java,42,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/service/ApprovalNotificationService.java,94,0,0,Ravi-Shankar-ACS
backend/services/approval-service/src/main/java/com/hirepath/approval/service/ApprovalOverdueService.java,47,0,0,Ravi-Shankar-ACS
backend/services/crm-service/src/main/java/com/fawnix/crm/CrmServiceApplication.java,29,0,0,Chaitanya2872
